50003533                                   00000000     00000000 0.00                                        
50003534                                   00000000     00000000 0.00                                        
50003535                                   00000000     00000000 0.00                                        
50003536                                   00000000     00000000 0.00                                        
50003537                                   00000000     00000000 0.00                                        
50003538                                   00000000     00000000 0.00                                        
50003539                                   00000000     00000000 0.00                                        
50003540                                   00000000     00000000 0.00                                        
50003541                                   00000000     00000000 0.00                                        
50003542                                   00000000     00000000 0.00                                        
50003543                                   00000000     00000000 0.00                                        
50003544                                   00000000     00000000 0.00                                        
50003545                                   00000000     00000000 0.00                                        
50003546                                   00000000     00000000 0.00                                        
50003547                                   00000000     00000000 0.00                                        
50003548                                   00000000     00000000 0.00                                        
50003549                                   00000000     00000000 0.00                                        
50003550                                   00000000     00000000 0.00                                        
50003551                                   00000000     00000000 0.00                                        
50003552                                   00000000     00000000 0.00                                        
50003553                                   00000000     00000000 0.00                                        
50003554                                   00000000     00000000 0.00                                        
50003555                                   00000000     00000000 0.00                                        
50003556                                   00000000     00000000 0.00                                        
50003557                                   00000000     00000000 0.00                                        
50003558                                   00000000     00000000 0.00                                        
50003559                                   00000000     00000000 0.00                                        
50003560                                   00000000     00000000 0.00                                        
50003561                                   00000000     00000000 0.00                                        
50003562                                   00000000     00000000 0.00                                        
50003563                                   00000000     00000000 0.00                                        
50003564                                   00000000     00000000 0.00                                        
50003565                                   00000000     00000000 0.00                                        
50003566                                   00000000     00000000 0.00                                        
50003567                                   00000000     00000000 0.00                                        
50003568                                   00000000     00000000 0.00                                        
50003569                                   00000000     00000000 0.00                                        
50003570                                   00000000     00000000 0.00                                        
50003571                                   00000000     00000000 0.00                                        
50003572                                   00000000     00000000 0.00                                        
50003573                                   00000000     00000000 0.00                                        
50003574                                   00000000     00000000 0.00                                        
50003575                                   00000000     00000000 0.00                                        
50003576                                   00000000     00000000 0.00                                        
50003577                                   00000000     00000000 0.00                                        
50003578                                   00000000     00000000 0.00                                        
50003579                                   00000000     00000000 0.00                                        
50003580                                   00000000     00000000 0.00                                        
50003581                                   00000000     00000000 0.00                                        
50003582                                   00000000     00000000 0.00                                        
50003583                                   00000000     00000000 0.00                                        
50003584                                   00000000     00000000 0.00                                        
50003585                                   00000000     00000000 0.00                                        
50003586                                   00000000     00000000 0.00                                        
50003587                                   00000000     00000000 0.00                                        
50003588                                   00000000     00000000 0.00                                        
50003589                                   00000000     00000000 0.00                                        
50003590                                   00000000     00000000 0.00                                        
50003591                                   00000000     00000000 0.00                                        
50003592                                   00000000     00000000 0.00                                        
50003593                                   00000000     00000000 0.00                                        
50003594                                   00000000     00000000 0.00                                        
50003595                                   00000000     00000000 0.00                                        
50003596                                   00000000     00000000 0.00                                        
50003597                                   00000000     00000000 0.00                                        
50003598                                   00000000     00000000 0.00                                        
50003599                                   00000000     00000000 0.00                                        
50003600                                   00000000     00000000 0.00                                        
50003601                                   00000000     00000000 0.00                                        
50003602                                   00000000     00000000 0.00                                        
50003603                                   00000000     00000000 0.00                                        
50003604                                   00000000     00000000 0.00                                        
50003605                                   00000000     00000000 0.00                                        
50003606                                   00000000     00000000 0.00                                        
50003607                                   00000000     00000000 0.00                                        
50003608                                   00000000     00000000 0.00                                        
50003609                                   00000000     00000000 0.00                                        
50003610                                   00000000     00000000 0.00                                        
50003611                                   00000000     00000000 0.00                                        
50003612                                   00000000     00000000 0.00                                        
50003613                                   00000000     00000000 0.00                                        
50003614                                   00000000     00000000 0.00                                        
50003615                                   00000000     00000000 0.00                                        
50003616                                   00000000     00000000 0.00                                        
50003617                                   00000000     00000000 0.00                                        
50003618                                   00000000     00000000 0.00                                        
50003619                                   00000000     00000000 0.00                                        
50003620                                   00000000     00000000 0.00                                        
50003621                                   00000000     00000000 0.00                                        
50003622                                   00000000     00000000 0.00                                        
50003623                                   00000000     00000000 0.00                                        
50003624                                   00000000     00000000 0.00                                        
50003625                                   00000000     00000000 0.00                                        
50003626                                   00000000     00000000 0.00                                        
50003627                                   00000000     00000000 0.00                                        
50003628                                   00000000     00000000 0.00                                        
50003629                                   00000000     00000000 0.00                                        
50003630                                   00000000     00000000 0.00                                        
50003631                                   00000000     00000000 0.00                                        
50003632                                   00000000     00000000 0.00                                        
50003633                                   00000000     00000000 0.00                                        
50003634                                   00000000     00000000 0.00                                        
50003635                                   00000000     00000000 0.00                                        
50003636                                   00000000     00000000 0.00                                        
50003637                                   00000000     00000000 0.00                                        
50003638                                   00000000     00000000 0.00                                        
50003639                                   00000000     00000000 0.00                                        
50003640                                   00000000     00000000 0.00                                        
50003641                                   00000000     00000000 0.00                                        
50003642                                   00000000     00000000 0.00                                        
50003643                                   00000000     00000000 0.00                                        
50003644                                   00000000     00000000 0.00                                        
50003645                                   00000000     00000000 0.00                                        
50003646                                   00000000     00000000 0.00                                        
50003647                                   00000000     00000000 0.00                                        
50003648                                   00000000     00000000 0.00                                        
50003649                                   00000000     00000000 0.00                                        
50003650                                   00000000     00000000 0.00                                        
50003651                                   00000000     00000000 0.00                                        
50003652                                   00000000     00000000 0.00                                        
50003653                                   00000000     00000000 0.00                                        
50003654                                   00000000     00000000 0.00                                        
50003655                                   00000000     00000000 0.00                                        
50003656                                   00000000     00000000 0.00                                        
50003657                                   00000000     00000000 0.00                                        
50003658                                   00000000     00000000 0.00                                        
50003659                                   00000000     00000000 0.00                                        
50003660                                   00000000     00000000 0.00                                        
50003661                                   00000000     00000000 0.00                                        
50003662                                   00000000     00000000 0.00                                        
50003663                                   00000000     00000000 0.00                                        
50003664                                   00000000     00000000 0.00                                        
50003665                                   00000000     00000000 0.00                                        
50003666                                   00000000     00000000 0.00                                        
50003667                                   00000000     00000000 0.00                                        
50003668                                   00000000     00000000 0.00                                        
50003669                                   00000000     00000000 0.00                                        
50003670                                   00000000     00000000 0.00                                        
50003671                                   00000000     00000000 0.00                                        
50003672                                   00000000     00000000 0.00                                        
50003673                                   00000000     00000000 0.00                                        
50003674                                   00000000     00000000 0.00                                        
50003675                                   00000000     00000000 0.00                                        
50003676                                   00000000     00000000 0.00                                        
50003677                                   00000000     00000000 0.00                                        
50003678                                   00000000     00000000 0.00                                        
50003679                                   00000000     00000000 0.00                                        
50003680                                   00000000     00000000 0.00                                        
50003681                                   00000000     00000000 0.00                                        
50003682                                   00000000     00000000 0.00                                        
50003683                                   00000000     00000000 0.00                                        
50003684                                   00000000     00000000 0.00                                        
50003685                                   00000000     00000000 0.00                                        
50003686                                   00000000     00000000 0.00                                        
50003687                                   00000000     00000000 0.00                                        
50003688                                   00000000     00000000 0.00                                        
50003689                                   00000000     00000000 0.00                                        
50003690                                   00000000     00000000 0.00                                        
50003691                                   00000000     00000000 0.00                                        
50003692                                   00000000     00000000 0.00                                        
50003693                                   00000000     00000000 0.00                                        
50003694                                   00000000     00000000 0.00                                        
50003695                                   00000000     00000000 0.00                                        
50003696                                   00000000     00000000 0.00                                        
50003697                                   00000000     00000000 0.00                                        
50003698                                   00000000     00000000 0.00                                        
50003699                                   00000000     00000000 0.00                                        
50003700                                   00000000     00000000 0.00                                        
50003701                                   00000000     00000000 0.00                                        
50003702                                   00000000     00000000 0.00                                        
50003703                                   00000000     00000000 0.00                                        
50003704                                   00000000     00000000 0.00                                        
50003705                                   00000000     00000000 0.00                                        
50003706                                   00000000     00000000 0.00                                        
50003707                                   00000000     00000000 0.00                                        
50003708                                   00000000     00000000 0.00                                        
50003709                                   00000000     00000000 0.00                                        
50003710                                   00000000     00000000 0.00                                        
50003711                                   00000000     00000000 0.00                                        
50003712                                   00000000     00000000 0.00                                        
50003713                                   00000000     00000000 0.00                                        
50003714                                   00000000     00000000 0.00                                        
50003715                                   00000000     00000000 0.00                                        
50003716                                   00000000     00000000 0.00                                        
50003717                                   00000000     00000000 0.00                                        
50003718                                   00000000     00000000 0.00                                        
50003719                                   00000000     00000000 0.00                                        
50003720                                   00000000     00000000 0.00                                        
50003721                                   00000000     00000000 0.00                                        
50003722                                   00000000     00000000 0.00                                        
50003723                                   00000000     00000000 0.00                                        
50003724                                   00000000     00000000 0.00                                        
50003725                                   00000000     00000000 0.00                                        
50003726                                   00000000     00000000 0.00                                        
50003727                                   00000000     00000000 0.00                                        
50003728                                   00000000     00000000 0.00                                        
50003729                                   00000000     00000000 0.00                                        
50003730                                   00000000     00000000 0.00                                        
50003731                                   00000000     00000000 0.00                                        
50003732                                   00000000     00000000 0.00                                        
50003733                                   00000000     00000000 0.00                                        
50003734                                   00000000     00000000 0.00                                        
50003735                                   00000000     00000000 0.00                                        
50003736                                   00000000     00000000 0.00                                        
50003737                                   00000000     00000000 0.00                                        
50003738                                   00000000     00000000 0.00                                        
50003739                                   00000000     00000000 0.00                                        
50003740                                   00000000     00000000 0.00                                        
50003741                                   00000000     00000000 0.00                                        
50003742                                   00000000     00000000 0.00                                        
50003743                                   00000000     00000000 0.00                                        
50003744                                   00000000     00000000 0.00                                        
50003745                                   00000000     00000000 0.00                                        
50003746                                   00000000     00000000 0.00                                        
50003747                                   00000000     00000000 0.00                                        
50003748                                   00000000     00000000 0.00                                        
50003749                                   00000000     00000000 0.00                                        
50003750                                   00000000     00000000 0.00                                        
50003751                                   00000000     00000000 0.00                                        
50003752                                   00000000     00000000 0.00                                        
50003753                                   00000000     00000000 0.00                                        
50003754                                   00000000     00000000 0.00                                        
50003755                                   00000000     00000000 0.00                                        
50003756                                   00000000     00000000 0.00                                        
50003757                                   00000000     00000000 0.00                                        
50003758                                   00000000     00000000 0.00                                        
50003759                                   00000000     00000000 0.00                                        
50003760                                   00000000     00000000 0.00                                        
50003761                                   00000000     00000000 0.00                                        
50003762                                   00000000     00000000 0.00                                        
50003763                                   00000000     00000000 0.00                                        
50003764                                   00000000     00000000 0.00                                        
50003765                                   00000000     00000000 0.00                                        
50003766                                   00000000     00000000 0.00                                        
50003767                                   00000000     00000000 0.00                                        
50003768                                   00000000     00000000 0.00                                        
50003769                                   00000000     00000000 0.00                                        
50003770                                   00000000     00000000 0.00                                        
50003771                                   00000000     00000000 0.00                                        
50003772                                   00000000     00000000 0.00                                        
50003773                                   00000000     00000000 0.00                                        
50003774                                   00000000     00000000 0.00                                        
50003775                                   00000000     00000000 0.00                                        
50003776                                   00000000     00000000 0.00                                        
50003777                                   00000000     00000000 0.00                                        
50003778                                   00000000     00000000 0.00                                        
50003779                                   00000000     00000000 0.00                                        
50003780                                   00000000     00000000 0.00                                        
50003781                                   00000000     00000000 0.00                                        
50003782                                   00000000     00000000 0.00                                        
50003783                                   00000000     00000000 0.00                                        
50003784                                   00000000     00000000 0.00                                        
50003785                                   00000000     00000000 0.00                                        
50003786                                   00000000     00000000 0.00                                        
50003787                                   00000000     00000000 0.00                                        
50003788                                   00000000     00000000 0.00                                        
50003789                                   00000000     00000000 0.00                                        
50003790                                   00000000     00000000 0.00                                        
50003791                                   00000000     00000000 0.00                                        
50003792                                   00000000     00000000 0.00                                        
50003793                                   00000000     00000000 0.00                                        
50003794                                   00000000     00000000 0.00                                        
50003795                                   00000000     00000000 0.00                                        
50003796                                   00000000     00000000 0.00                                        
50003797                                   00000000     00000000 0.00                                        
50003798                                   00000000     00000000 0.00                                        
50003799                                   00000000     00000000 0.00                                        
50003800                                   00000000     00000000 0.00                                        
50003801                                   00000000     00000000 0.00                                        
50003802                                   00000000     00000000 0.00                                        
50003803                                   00000000     00000000 0.00                                        
50003804                                   00000000     00000000 0.00                                        
50003805                                   00000000     00000000 0.00                                        
50003806                                   00000000     00000000 0.00                                        
50003807                                   00000000     00000000 0.00                                        
50003808                                   00000000     00000000 0.00                                        
50003809                                   00000000     00000000 0.00                                        
50003810                                   00000000     00000000 0.00                                        
50003811                                   00000000     00000000 0.00                                        
50003812                                   00000000     00000000 0.00                                        
50003813                                   00000000     00000000 0.00                                        
50003814                                   00000000     00000000 0.00                                        
50003815                                   00000000     00000000 0.00                                        
50003816                                   00000000     00000000 0.00                                        
50003817                                   00000000     00000000 0.00                                        
50003818                                   00000000     00000000 0.00                                        
50003819                                   00000000     00000000 0.00                                        
50003820                                   00000000     00000000 0.00                                        
50003821                                   00000000     00000000 0.00                                        
50003822                                   00000000     00000000 0.00                                        
50003823                                   00000000     00000000 0.00                                        
50003824                                   00000000     00000000 0.00                                        
50003825                                   00000000     00000000 0.00                                        
50003826                                   00000000     00000000 0.00                                        
50003827                                   00000000     00000000 0.00                                        
50003828                                   00000000     00000000 0.00                                        
50003829                                   00000000     00000000 0.00                                        
50003830                                   00000000     00000000 0.00                                        
50003831                                   00000000     00000000 0.00                                        
50003832                                   00000000     00000000 0.00                                        
50003833                                   00000000     00000000 0.00                                        
50003834                                   00000000     00000000 0.00                                        
50003835                                   00000000     00000000 0.00                                        
50003836                                   00000000     00000000 0.00                                        
50003837                                   00000000     00000000 0.00                                        
50003838                                   00000000     00000000 0.00                                        
50003839                                   00000000     00000000 0.00                                        
50003840                                   00000000     00000000 0.00                                        
50003841                                   00000000     00000000 0.00                                        
50003842                                   00000000     00000000 0.00                                        
50003843                                   00000000     00000000 0.00                                        
50003844                                   00000000     00000000 0.00                                        
50003845                                   00000000     00000000 0.00                                        
50003846                                   00000000     00000000 0.00                                        
50003847                                   00000000     00000000 0.00                                        
50003848                                   00000000     00000000 0.00                                        
50003849                                   00000000     00000000 0.00                                        
50003850                                   00000000     00000000 0.00                                        
50003851                                   00000000     00000000 0.00                                        
50003852                                   00000000     00000000 0.00                                        
50003853                                   00000000     00000000 0.00                                        
50003854                                   00000000     00000000 0.00                                        
50003855                                   00000000     00000000 0.00                                        
50003856                                   00000000     00000000 0.00                                        
50003857                                   00000000     00000000 0.00                                        
50003858                                   00000000     00000000 0.00                                        
50003859                                   00000000     00000000 0.00                                        
50003860                                   00000000     00000000 0.00                                        
50003861                                   00000000     00000000 0.00                                        
50003862                                   00000000     00000000 0.00                                        
50003863                                   00000000     00000000 0.00                                        
50003864                                   00000000     00000000 0.00                                        
50003865                                   00000000     00000000 0.00                                        
50003866                                   00000000     00000000 0.00                                        
50003867                                   00000000     00000000 0.00                                        
50003868                                   00000000     00000000 0.00                                        
50003869                                   00000000     00000000 0.00                                        
50003870                                   00000000     00000000 0.00                                        
50003871                                   00000000     00000000 0.00                                        
50003872                                   00000000     00000000 0.00                                        
50003873                                   00000000     00000000 0.00                                        
50003874                                   00000000     00000000 0.00                                        
50003875                                   00000000     00000000 0.00                                        
50003876                                   00000000     00000000 0.00                                        
50003877                                   00000000     00000000 0.00                                        
50003878                                   00000000     00000000 0.00                                        
50003879                                   00000000     00000000 0.00                                        
50003880                                   00000000     00000000 0.00                                        
50003881                                   00000000     00000000 0.00                                        
50003882                                   00000000     00000000 0.00                                        
50003883                                   00000000     00000000 0.00                                        
50003884                                   00000000     00000000 0.00                                        
50003885                                   00000000     00000000 0.00                                        
50003886                                   00000000     00000000 0.00                                        
50003887                                   00000000     00000000 0.00                                        
50003888                                   00000000     00000000 0.00                                        
50003889                                   00000000     00000000 0.00                                        
50003890                                   00000000     00000000 0.00                                        
50003891                                   00000000     00000000 0.00                                        
50003892                                   00000000     00000000 0.00                                        
50003893                                   00000000     00000000 0.00                                        
50003894                                   00000000     00000000 0.00                                        
50003895                                   00000000     00000000 0.00                                        
50003896                                   00000000     00000000 0.00                                        
50003897                                   00000000     00000000 0.00                                        
50003898                                   00000000     00000000 0.00                                        
50003899                                   00000000     00000000 0.00                                        
50003900                                   00000000     00000000 0.00                                        
50003901                                   00000000     00000000 0.00                                        
50003902                                   00000000     00000000 0.00                                        
50003903                                   00000000     00000000 0.00                                        
50003904                                   00000000     00000000 0.00                                        
50003905                                   00000000     00000000 0.00                                        
50003906                                   00000000     00000000 0.00                                        
50003907                                   00000000     00000000 0.00                                        
50003908                                   00000000     00000000 0.00                                        
50003909                                   00000000     00000000 0.00                                        
50003910                                   00000000     00000000 0.00                                        
50003911                                   00000000     00000000 0.00                                        
50003912                                   00000000     00000000 0.00                                        
50003913                                   00000000     00000000 0.00                                        
50003914                                   00000000     00000000 0.00                                        
50003915                                   00000000     00000000 0.00                                        
50003916                                   00000000     00000000 0.00                                        
50003917                                   00000000     00000000 0.00                                        
50003918                                   00000000     00000000 0.00                                        
50003919                                   00000000     00000000 0.00                                        
50003920                                   00000000     00000000 0.00                                        
50003921                                   00000000     00000000 0.00                                        
50003922                                   00000000     00000000 0.00                                        
50003923                                   00000000     00000000 0.00                                        
50003924                                   00000000     00000000 0.00                                        
50003925                                   00000000     00000000 0.00                                        
50003926                                   00000000     00000000 0.00                                        
50003927                                   00000000     00000000 0.00                                        
50003928                                   00000000     00000000 0.00                                        
50003929                                   00000000     00000000 0.00                                        
50003930                                   00000000     00000000 0.00                                        
50003931                                   00000000     00000000 0.00                                        
50003932                                   00000000     00000000 0.00                                        
50003933                                   00000000     00000000 0.00                                        
50003934                                   00000000     00000000 0.00                                        
50003935                                   00000000     00000000 0.00                                        
50003936                                   00000000     00000000 0.00                                        
50003937                                   00000000     00000000 0.00                                        
50003938                                   00000000     00000000 0.00                                        
50003939                                   00000000     00000000 0.00                                        
50003940                                   00000000     00000000 0.00                                        
50003941                                   00000000     00000000 0.00                                        
50003942                                   00000000     00000000 0.00                                        
